id,liquid_path,container_path,liquid_mask_path,container_mask_path,volume_ml,vol_ves,rgb_path
1830,1830/Input_ContentDepth_segmented.npy,1830/Input_EmptyVessel_Depth.npy,1830/Input_ContentMaskClean.npy,1830/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1830/rgb.png
1831,1831/Input_ContentDepth_segmented.npy,1831/Input_EmptyVessel_Depth.npy,1831/Input_ContentMaskClean.npy,1831/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1831/rgb.png
1832,1832/Input_ContentDepth_segmented.npy,1832/Input_EmptyVessel_Depth.npy,1832/Input_ContentMaskClean.npy,1832/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1832/rgb.png
1833,1833/Input_ContentDepth_segmented.npy,1833/Input_EmptyVessel_Depth.npy,1833/Input_ContentMaskClean.npy,1833/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1833/rgb.png
1834,1834/Input_ContentDepth_segmented.npy,1834/Input_EmptyVessel_Depth.npy,1834/Input_ContentMaskClean.npy,1834/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1834/rgb.png
1835,1835/Input_ContentDepth_segmented.npy,1835/Input_EmptyVessel_Depth.npy,1835/Input_ContentMaskClean.npy,1835/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1835/rgb.png
1836,1836/Input_ContentDepth_segmented.npy,1836/Input_EmptyVessel_Depth.npy,1836/Input_ContentMaskClean.npy,1836/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1836/rgb.png
1837,1837/Input_ContentDepth_segmented.npy,1837/Input_EmptyVessel_Depth.npy,1837/Input_ContentMaskClean.npy,1837/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1837/rgb.png
1838,1838/Input_ContentDepth_segmented.npy,1838/Input_EmptyVessel_Depth.npy,1838/Input_ContentMaskClean.npy,1838/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1838/rgb.png
1839,1839/Input_ContentDepth_segmented.npy,1839/Input_EmptyVessel_Depth.npy,1839/Input_ContentMaskClean.npy,1839/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1839/rgb.png
184,184/Input_ContentDepth_segmented.npy,184/Input_EmptyVessel_Depth.npy,184/Input_ContentMaskClean.npy,184/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/184/rgb.png
1840,1840/Input_ContentDepth_segmented.npy,1840/Input_EmptyVessel_Depth.npy,1840/Input_ContentMaskClean.npy,1840/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1840/rgb.png
1841,1841/Input_ContentDepth_segmented.npy,1841/Input_EmptyVessel_Depth.npy,1841/Input_ContentMaskClean.npy,1841/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1841/rgb.png
1842,1842/Input_ContentDepth_segmented.npy,1842/Input_EmptyVessel_Depth.npy,1842/Input_ContentMaskClean.npy,1842/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1842/rgb.png
1843,1843/Input_ContentDepth_segmented.npy,1843/Input_EmptyVessel_Depth.npy,1843/Input_ContentMaskClean.npy,1843/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1843/rgb.png
1844,1844/Input_ContentDepth_segmented.npy,1844/Input_EmptyVessel_Depth.npy,1844/Input_ContentMaskClean.npy,1844/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1844/rgb.png
1845,1845/Input_ContentDepth_segmented.npy,1845/Input_EmptyVessel_Depth.npy,1845/Input_ContentMaskClean.npy,1845/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1845/rgb.png
1846,1846/Input_ContentDepth_segmented.npy,1846/Input_EmptyVessel_Depth.npy,1846/Input_ContentMaskClean.npy,1846/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1846/rgb.png
1847,1847/Input_ContentDepth_segmented.npy,1847/Input_EmptyVessel_Depth.npy,1847/Input_ContentMaskClean.npy,1847/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1847/rgb.png
1848,1848/Input_ContentDepth_segmented.npy,1848/Input_EmptyVessel_Depth.npy,1848/Input_ContentMaskClean.npy,1848/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1848/rgb.png
1849,1849/Input_ContentDepth_segmented.npy,1849/Input_EmptyVessel_Depth.npy,1849/Input_ContentMaskClean.npy,1849/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1849/rgb.png
185,185/Input_ContentDepth_segmented.npy,185/Input_EmptyVessel_Depth.npy,185/Input_ContentMaskClean.npy,185/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/185/rgb.png
1850,1850/Input_ContentDepth_segmented.npy,1850/Input_EmptyVessel_Depth.npy,1850/Input_ContentMaskClean.npy,1850/Input_VesselMask.npy,80.0,80.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1850/rgb.png
1851,1851/Input_ContentDepth_segmented.npy,1851/Input_EmptyVessel_Depth.npy,1851/Input_ContentMaskClean.npy,1851/Input_VesselMask.npy,85.0,85.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1851/rgb.png
1852,1852/Input_ContentDepth_segmented.npy,1852/Input_EmptyVessel_Depth.npy,1852/Input_ContentMaskClean.npy,1852/Input_VesselMask.npy,85.0,85.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1852/rgb.png
1853,1853/Input_ContentDepth_segmented.npy,1853/Input_EmptyVessel_Depth.npy,1853/Input_ContentMaskClean.npy,1853/Input_VesselMask.npy,85.0,85.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1853/rgb.png
1854,1854/Input_ContentDepth_segmented.npy,1854/Input_EmptyVessel_Depth.npy,1854/Input_ContentMaskClean.npy,1854/Input_VesselMask.npy,85.0,85.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1854/rgb.png
1855,1855/Input_ContentDepth_segmented.npy,1855/Input_EmptyVessel_Depth.npy,1855/Input_ContentMaskClean.npy,1855/Input_VesselMask.npy,85.0,85.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1855/rgb.png
1856,1856/Input_ContentDepth_segmented.npy,1856/Input_EmptyVessel_Depth.npy,1856/Input_ContentMaskClean.npy,1856/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1856/rgb.png
1857,1857/Input_ContentDepth_segmented.npy,1857/Input_EmptyVessel_Depth.npy,1857/Input_ContentMaskClean.npy,1857/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1857/rgb.png
1858,1858/Input_ContentDepth_segmented.npy,1858/Input_EmptyVessel_Depth.npy,1858/Input_ContentMaskClean.npy,1858/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1858/rgb.png
1859,1859/Input_ContentDepth_segmented.npy,1859/Input_EmptyVessel_Depth.npy,1859/Input_ContentMaskClean.npy,1859/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1859/rgb.png
186,186/Input_ContentDepth_segmented.npy,186/Input_EmptyVessel_Depth.npy,186/Input_ContentMaskClean.npy,186/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/186/rgb.png
1860,1860/Input_ContentDepth_segmented.npy,1860/Input_EmptyVessel_Depth.npy,1860/Input_ContentMaskClean.npy,1860/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1860/rgb.png
1861,1861/Input_ContentDepth_segmented.npy,1861/Input_EmptyVessel_Depth.npy,1861/Input_ContentMaskClean.npy,1861/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1861/rgb.png
1862,1862/Input_ContentDepth_segmented.npy,1862/Input_EmptyVessel_Depth.npy,1862/Input_ContentMaskClean.npy,1862/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1862/rgb.png
1863,1863/Input_ContentDepth_segmented.npy,1863/Input_EmptyVessel_Depth.npy,1863/Input_ContentMaskClean.npy,1863/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1863/rgb.png
1864,1864/Input_ContentDepth_segmented.npy,1864/Input_EmptyVessel_Depth.npy,1864/Input_ContentMaskClean.npy,1864/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1864/rgb.png
1865,1865/Input_ContentDepth_segmented.npy,1865/Input_EmptyVessel_Depth.npy,1865/Input_ContentMaskClean.npy,1865/Input_VesselMask.npy,86.0,86.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1865/rgb.png
1866,1866/Input_ContentDepth_segmented.npy,1866/Input_EmptyVessel_Depth.npy,1866/Input_ContentMaskClean.npy,1866/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1866/rgb.png
1867,1867/Input_ContentDepth_segmented.npy,1867/Input_EmptyVessel_Depth.npy,1867/Input_ContentMaskClean.npy,1867/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1867/rgb.png
1868,1868/Input_ContentDepth_segmented.npy,1868/Input_EmptyVessel_Depth.npy,1868/Input_ContentMaskClean.npy,1868/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1868/rgb.png
1869,1869/Input_ContentDepth_segmented.npy,1869/Input_EmptyVessel_Depth.npy,1869/Input_ContentMaskClean.npy,1869/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1869/rgb.png
187,187/Input_ContentDepth_segmented.npy,187/Input_EmptyVessel_Depth.npy,187/Input_ContentMaskClean.npy,187/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/187/rgb.png
1870,1870/Input_ContentDepth_segmented.npy,1870/Input_EmptyVessel_Depth.npy,1870/Input_ContentMaskClean.npy,1870/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1870/rgb.png
1871,1871/Input_ContentDepth_segmented.npy,1871/Input_EmptyVessel_Depth.npy,1871/Input_ContentMaskClean.npy,1871/Input_VesselMask.npy,113.0,113.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1871/rgb.png
1872,1872/Input_ContentDepth_segmented.npy,1872/Input_EmptyVessel_Depth.npy,1872/Input_ContentMaskClean.npy,1872/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1872/rgb.png
1873,1873/Input_ContentDepth_segmented.npy,1873/Input_EmptyVessel_Depth.npy,1873/Input_ContentMaskClean.npy,1873/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1873/rgb.png
1874,1874/Input_ContentDepth_segmented.npy,1874/Input_EmptyVessel_Depth.npy,1874/Input_ContentMaskClean.npy,1874/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1874/rgb.png
1875,1875/Input_ContentDepth_segmented.npy,1875/Input_EmptyVessel_Depth.npy,1875/Input_ContentMaskClean.npy,1875/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1875/rgb.png
1876,1876/Input_ContentDepth_segmented.npy,1876/Input_EmptyVessel_Depth.npy,1876/Input_ContentMaskClean.npy,1876/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1876/rgb.png
1877,1877/Input_ContentDepth_segmented.npy,1877/Input_EmptyVessel_Depth.npy,1877/Input_ContentMaskClean.npy,1877/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1877/rgb.png
1878,1878/Input_ContentDepth_segmented.npy,1878/Input_EmptyVessel_Depth.npy,1878/Input_ContentMaskClean.npy,1878/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1878/rgb.png
1879,1879/Input_ContentDepth_segmented.npy,1879/Input_EmptyVessel_Depth.npy,1879/Input_ContentMaskClean.npy,1879/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1879/rgb.png
188,188/Input_ContentDepth_segmented.npy,188/Input_EmptyVessel_Depth.npy,188/Input_ContentMaskClean.npy,188/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/188/rgb.png
1880,1880/Input_ContentDepth_segmented.npy,1880/Input_EmptyVessel_Depth.npy,1880/Input_ContentMaskClean.npy,1880/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1880/rgb.png
1881,1881/Input_ContentDepth_segmented.npy,1881/Input_EmptyVessel_Depth.npy,1881/Input_ContentMaskClean.npy,1881/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1881/rgb.png
1882,1882/Input_ContentDepth_segmented.npy,1882/Input_EmptyVessel_Depth.npy,1882/Input_ContentMaskClean.npy,1882/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1882/rgb.png
1883,1883/Input_ContentDepth_segmented.npy,1883/Input_EmptyVessel_Depth.npy,1883/Input_ContentMaskClean.npy,1883/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1883/rgb.png
1884,1884/Input_ContentDepth_segmented.npy,1884/Input_EmptyVessel_Depth.npy,1884/Input_ContentMaskClean.npy,1884/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1884/rgb.png
1885,1885/Input_ContentDepth_segmented.npy,1885/Input_EmptyVessel_Depth.npy,1885/Input_ContentMaskClean.npy,1885/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1885/rgb.png
1886,1886/Input_ContentDepth_segmented.npy,1886/Input_EmptyVessel_Depth.npy,1886/Input_ContentMaskClean.npy,1886/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1886/rgb.png
1887,1887/Input_ContentDepth_segmented.npy,1887/Input_EmptyVessel_Depth.npy,1887/Input_ContentMaskClean.npy,1887/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1887/rgb.png
1888,1888/Input_ContentDepth_segmented.npy,1888/Input_EmptyVessel_Depth.npy,1888/Input_ContentMaskClean.npy,1888/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1888/rgb.png
1889,1889/Input_ContentDepth_segmented.npy,1889/Input_EmptyVessel_Depth.npy,1889/Input_ContentMaskClean.npy,1889/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1889/rgb.png
189,189/Input_ContentDepth_segmented.npy,189/Input_EmptyVessel_Depth.npy,189/Input_ContentMaskClean.npy,189/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/189/rgb.png
1890,1890/Input_ContentDepth_segmented.npy,1890/Input_EmptyVessel_Depth.npy,1890/Input_ContentMaskClean.npy,1890/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1890/rgb.png
1891,1891/Input_ContentDepth_segmented.npy,1891/Input_EmptyVessel_Depth.npy,1891/Input_ContentMaskClean.npy,1891/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1891/rgb.png
1892,1892/Input_ContentDepth_segmented.npy,1892/Input_EmptyVessel_Depth.npy,1892/Input_ContentMaskClean.npy,1892/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1892/rgb.png
1893,1893/Input_ContentDepth_segmented.npy,1893/Input_EmptyVessel_Depth.npy,1893/Input_ContentMaskClean.npy,1893/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1893/rgb.png
1894,1894/Input_ContentDepth_segmented.npy,1894/Input_EmptyVessel_Depth.npy,1894/Input_ContentMaskClean.npy,1894/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1894/rgb.png
1895,1895/Input_ContentDepth_segmented.npy,1895/Input_EmptyVessel_Depth.npy,1895/Input_ContentMaskClean.npy,1895/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1895/rgb.png
1896,1896/Input_ContentDepth_segmented.npy,1896/Input_EmptyVessel_Depth.npy,1896/Input_ContentMaskClean.npy,1896/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1896/rgb.png
1897,1897/Input_ContentDepth_segmented.npy,1897/Input_EmptyVessel_Depth.npy,1897/Input_ContentMaskClean.npy,1897/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1897/rgb.png
1898,1898/Input_ContentDepth_segmented.npy,1898/Input_EmptyVessel_Depth.npy,1898/Input_ContentMaskClean.npy,1898/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1898/rgb.png
1899,1899/Input_ContentDepth_segmented.npy,1899/Input_EmptyVessel_Depth.npy,1899/Input_ContentMaskClean.npy,1899/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1899/rgb.png
19,19/Input_ContentDepth_segmented.npy,19/Input_EmptyVessel_Depth.npy,19/Input_ContentMaskClean.npy,19/Input_VesselMask.npy,117.0,117.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/19/rgb.png
190,190/Input_ContentDepth_segmented.npy,190/Input_EmptyVessel_Depth.npy,190/Input_ContentMaskClean.npy,190/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/190/rgb.png
1900,1900/Input_ContentDepth_segmented.npy,1900/Input_EmptyVessel_Depth.npy,1900/Input_ContentMaskClean.npy,1900/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1900/rgb.png
1901,1901/Input_ContentDepth_segmented.npy,1901/Input_EmptyVessel_Depth.npy,1901/Input_ContentMaskClean.npy,1901/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1901/rgb.png
1902,1902/Input_ContentDepth_segmented.npy,1902/Input_EmptyVessel_Depth.npy,1902/Input_ContentMaskClean.npy,1902/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1902/rgb.png
1903,1903/Input_ContentDepth_segmented.npy,1903/Input_EmptyVessel_Depth.npy,1903/Input_ContentMaskClean.npy,1903/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1903/rgb.png
1904,1904/Input_ContentDepth_segmented.npy,1904/Input_EmptyVessel_Depth.npy,1904/Input_ContentMaskClean.npy,1904/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1904/rgb.png
1905,1905/Input_ContentDepth_segmented.npy,1905/Input_EmptyVessel_Depth.npy,1905/Input_ContentMaskClean.npy,1905/Input_VesselMask.npy,124.0,124.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1905/rgb.png
1906,1906/Input_ContentDepth_segmented.npy,1906/Input_EmptyVessel_Depth.npy,1906/Input_ContentMaskClean.npy,1906/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1906/rgb.png
1907,1907/Input_ContentDepth_segmented.npy,1907/Input_EmptyVessel_Depth.npy,1907/Input_ContentMaskClean.npy,1907/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1907/rgb.png
1908,1908/Input_ContentDepth_segmented.npy,1908/Input_EmptyVessel_Depth.npy,1908/Input_ContentMaskClean.npy,1908/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1908/rgb.png
1909,1909/Input_ContentDepth_segmented.npy,1909/Input_EmptyVessel_Depth.npy,1909/Input_ContentMaskClean.npy,1909/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1909/rgb.png
191,191/Input_ContentDepth_segmented.npy,191/Input_EmptyVessel_Depth.npy,191/Input_ContentMaskClean.npy,191/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/191/rgb.png
1910,1910/Input_ContentDepth_segmented.npy,1910/Input_EmptyVessel_Depth.npy,1910/Input_ContentMaskClean.npy,1910/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1910/rgb.png
1911,1911/Input_ContentDepth_segmented.npy,1911/Input_EmptyVessel_Depth.npy,1911/Input_ContentMaskClean.npy,1911/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1911/rgb.png
1912,1912/Input_ContentDepth_segmented.npy,1912/Input_EmptyVessel_Depth.npy,1912/Input_ContentMaskClean.npy,1912/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1912/rgb.png
1913,1913/Input_ContentDepth_segmented.npy,1913/Input_EmptyVessel_Depth.npy,1913/Input_ContentMaskClean.npy,1913/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1913/rgb.png
1914,1914/Input_ContentDepth_segmented.npy,1914/Input_EmptyVessel_Depth.npy,1914/Input_ContentMaskClean.npy,1914/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1914/rgb.png
1915,1915/Input_ContentDepth_segmented.npy,1915/Input_EmptyVessel_Depth.npy,1915/Input_ContentMaskClean.npy,1915/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1915/rgb.png
1916,1916/Input_ContentDepth_segmented.npy,1916/Input_EmptyVessel_Depth.npy,1916/Input_ContentMaskClean.npy,1916/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1916/rgb.png
1917,1917/Input_ContentDepth_segmented.npy,1917/Input_EmptyVessel_Depth.npy,1917/Input_ContentMaskClean.npy,1917/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1917/rgb.png
1918,1918/Input_ContentDepth_segmented.npy,1918/Input_EmptyVessel_Depth.npy,1918/Input_ContentMaskClean.npy,1918/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1918/rgb.png
1919,1919/Input_ContentDepth_segmented.npy,1919/Input_EmptyVessel_Depth.npy,1919/Input_ContentMaskClean.npy,1919/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1919/rgb.png
192,192/Input_ContentDepth_segmented.npy,192/Input_EmptyVessel_Depth.npy,192/Input_ContentMaskClean.npy,192/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/192/rgb.png
1920,1920/Input_ContentDepth_segmented.npy,1920/Input_EmptyVessel_Depth.npy,1920/Input_ContentMaskClean.npy,1920/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1920/rgb.png
1921,1921/Input_ContentDepth_segmented.npy,1921/Input_EmptyVessel_Depth.npy,1921/Input_ContentMaskClean.npy,1921/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1921/rgb.png
1922,1922/Input_ContentDepth_segmented.npy,1922/Input_EmptyVessel_Depth.npy,1922/Input_ContentMaskClean.npy,1922/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1922/rgb.png
1923,1923/Input_ContentDepth_segmented.npy,1923/Input_EmptyVessel_Depth.npy,1923/Input_ContentMaskClean.npy,1923/Input_VesselMask.npy,149.0,149.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1923/rgb.png
1924,1924/Input_ContentDepth_segmented.npy,1924/Input_EmptyVessel_Depth.npy,1924/Input_ContentMaskClean.npy,1924/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1924/rgb.png
1925,1925/Input_ContentDepth_segmented.npy,1925/Input_EmptyVessel_Depth.npy,1925/Input_ContentMaskClean.npy,1925/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1925/rgb.png
1926,1926/Input_ContentDepth_segmented.npy,1926/Input_EmptyVessel_Depth.npy,1926/Input_ContentMaskClean.npy,1926/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1926/rgb.png
1927,1927/Input_ContentDepth_segmented.npy,1927/Input_EmptyVessel_Depth.npy,1927/Input_ContentMaskClean.npy,1927/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1927/rgb.png
1928,1928/Input_ContentDepth_segmented.npy,1928/Input_EmptyVessel_Depth.npy,1928/Input_ContentMaskClean.npy,1928/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1928/rgb.png
1929,1929/Input_ContentDepth_segmented.npy,1929/Input_EmptyVessel_Depth.npy,1929/Input_ContentMaskClean.npy,1929/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1929/rgb.png
193,193/Input_ContentDepth_segmented.npy,193/Input_EmptyVessel_Depth.npy,193/Input_ContentMaskClean.npy,193/Input_VesselMask.npy,219.0,219.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/193/rgb.png
1930,1930/Input_ContentDepth_segmented.npy,1930/Input_EmptyVessel_Depth.npy,1930/Input_ContentMaskClean.npy,1930/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1930/rgb.png
1931,1931/Input_ContentDepth_segmented.npy,1931/Input_EmptyVessel_Depth.npy,1931/Input_ContentMaskClean.npy,1931/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1931/rgb.png
1932,1932/Input_ContentDepth_segmented.npy,1932/Input_EmptyVessel_Depth.npy,1932/Input_ContentMaskClean.npy,1932/Input_VesselMask.npy,171.0,171.0,/home/edo/thesis/LiquidGenesis/vol_est/dataset/1932/rgb.png
